,day,employee_headcount,company_id
17894,2015-02-22,1922,2
17895,2015-02-22,423,9
17896,2015-02-22,3802,1
17897,2015-02-22,562,6
17898,2015-02-22,389,10
17899,2015-02-22,779,5
17900,2015-02-22,1197,3
17901,2015-02-22,446,8
17902,2015-02-22,5,11
17903,2015-02-22,11,12
17904,2015-02-23,547,7
17905,2015-02-23,896,4
17906,2015-02-23,1938,2
17907,2015-02-23,426,9
17908,2015-02-23,3828,1
17909,2015-02-23,565,6
17910,2015-02-23,393,10
17911,2015-02-23,785,5
17912,2015-02-23,1207,3
17913,2015-02-23,447,8
17914,2015-02-23,5,11
17915,2015-02-23,11,12
17916,2015-02-24,547,7
17917,2015-02-24,897,4
17918,2015-02-24,1939,2
17919,2015-02-24,426,9
17920,2015-02-24,3828,1
17921,2015-02-24,566,6
17922,2015-02-24,393,10
17923,2015-02-24,786,5
17924,2015-02-24,1208,3
17925,2015-02-24,447,8
17926,2015-02-24,5,11
17927,2015-02-24,11,12
17928,2015-02-25,547,7
17929,2015-02-25,897,4
17930,2015-02-25,1938,2
17931,2015-02-25,426,9
17932,2015-02-25,3830,1
17933,2015-02-25,566,6
17934,2015-02-25,393,10
17935,2015-02-25,787,5
17936,2015-02-25,1208,3
17937,2015-02-25,447,8
17938,2015-02-25,5,11
17939,2015-02-25,11,12
17940,2015-02-26,546,7
17941,2015-02-26,896,4
17942,2015-02-26,1938,2
17943,2015-02-26,426,9
17944,2015-02-26,3832,1
17945,2015-02-26,566,6
17946,2015-02-26,393,10
17947,2015-02-26,787,5
17948,2015-02-26,1210,3
17949,2015-02-26,448,8
17950,2015-02-26,5,11
17951,2015-02-26,11,12
17952,2015-02-27,538,7
17953,2015-02-27,888,4
17954,2015-02-27,1920,2
17955,2015-02-27,425,9
17956,2015-02-27,3796,1
17957,2015-02-27,561,6
17958,2015-02-27,389,10
17959,2015-02-27,782,5
17960,2015-02-27,1203,3
17961,2015-02-27,442,8
17962,2015-02-27,5,11
17963,2015-02-27,11,12
17964,2015-02-28,538,7
17965,2015-02-28,888,4
17966,2015-02-28,1920,2
17967,2015-02-28,425,9
17968,2015-02-28,3796,1
17969,2015-02-28,561,6
17970,2015-02-28,389,10
17971,2015-02-28,782,5
17972,2015-02-28,1203,3
17973,2015-02-28,442,8
17974,2015-02-28,5,11
17975,2015-02-28,11,12
17976,2015-03-01,538,7
17977,2015-03-01,888,4
17978,2015-03-01,1920,2
17979,2015-03-01,425,9
17980,2015-03-01,3796,1
17981,2015-03-01,561,6
17982,2015-03-01,389,10
17983,2015-03-01,782,5
17984,2015-03-01,1203,3
17985,2015-03-01,442,8
17986,2015-03-01,5,11
17987,2015-03-01,11,12
17988,2015-03-02,543,7
17989,2015-03-02,893,4
17990,2015-03-02,1931,2
17991,2015-03-02,427,9
17992,2015-03-02,3824,1
17993,2015-03-02,567,6
17994,2015-03-02,391,10
17995,2015-03-02,791,5
17996,2015-03-02,1209,3
17997,2015-03-02,445,8
17998,2015-03-02,5,11
17999,2015-03-02,11,12
18000,2015-03-03,544,7
18001,2015-03-03,894,4
18002,2015-03-03,1931,2
18003,2015-03-03,426,9
18004,2015-03-03,3825,1
18005,2015-03-03,568,6
18006,2015-03-03,391,10
18007,2015-03-03,791,5
18008,2015-03-03,1211,3
18009,2015-03-03,446,8
18010,2015-03-03,5,11
18011,2015-03-03,11,12
18012,2015-03-04,544,7
18013,2015-03-04,893,4
18014,2015-03-04,1932,2
18015,2015-03-04,426,9
18016,2015-03-04,3828,1
18017,2015-03-04,568,6
18018,2015-03-04,391,10
18019,2015-03-04,791,5
18020,2015-03-04,1211,3
18021,2015-03-04,446,8
18022,2015-03-04,5,11
18023,2015-03-04,11,12
18024,2015-03-05,544,7
18025,2015-03-05,893,4
18026,2015-03-05,1932,2
18027,2015-03-05,426,9
18028,2015-03-05,3829,1
18029,2015-03-05,568,6
18030,2015-03-05,390,10
18031,2015-03-05,791,5
18032,2015-03-05,1211,3
18033,2015-03-05,446,8
18034,2015-03-05,5,11
18035,2015-03-05,11,12
18036,2015-03-06,535,7
18037,2015-03-06,882,4
18038,2015-03-06,1917,2
18039,2015-03-06,424,9
18040,2015-03-06,3801,1
18041,2015-03-06,567,6
18042,2015-03-06,386,10
18043,2015-03-06,778,5
18044,2015-03-06,1200,3
18045,2015-03-06,440,8
18046,2015-03-06,5,11
18047,2015-03-06,11,12
18048,2015-03-07,535,7
18049,2015-03-07,882,4
18050,2015-03-07,1917,2
18051,2015-03-07,424,9
18052,2015-03-07,3801,1
18053,2015-03-07,567,6
18054,2015-03-07,386,10
18055,2015-03-07,778,5
18056,2015-03-07,1200,3
18057,2015-03-07,440,8
18058,2015-03-07,5,11
18059,2015-03-07,11,12
18060,2015-03-08,535,7
18061,2015-03-08,882,4
18062,2015-03-08,1917,2
18063,2015-03-08,424,9
18064,2015-03-08,3801,1
18065,2015-03-08,567,6
18066,2015-03-08,386,10
18067,2015-03-08,778,5
18068,2015-03-08,1200,3
18069,2015-03-08,440,8
18070,2015-03-08,5,11
18071,2015-03-08,11,12
18072,2015-03-09,539,7
18073,2015-03-09,894,4
18074,2015-03-09,1931,2
18075,2015-03-09,427,9
18076,2015-03-09,3828,1
18077,2015-03-09,572,6
18078,2015-03-09,389,10
18079,2015-03-09,785,5
18080,2015-03-09,1211,3
18081,2015-03-09,444,8
18082,2015-03-09,5,11
18083,2015-03-09,11,12
18084,2015-03-10,540,7
18085,2015-03-10,896,4
18086,2015-03-10,1933,2
18087,2015-03-10,428,9
18088,2015-03-10,3831,1
18089,2015-03-10,571,6
18090,2015-03-10,389,10
18091,2015-03-10,785,5
18092,2015-03-10,1212,3
18093,2015-03-10,444,8
18094,2015-03-10,5,11
18095,2015-03-10,11,12
18096,2015-03-11,540,7
18097,2015-03-11,896,4
18098,2015-03-11,1936,2
18099,2015-03-11,428,9
18100,2015-03-11,3830,1
18101,2015-03-11,571,6
18102,2015-03-11,389,10
18103,2015-03-11,786,5
18104,2015-03-11,1213,3
18105,2015-03-11,445,8
18106,2015-03-11,5,11
18107,2015-03-11,11,12
18108,2015-03-12,540,7
18109,2015-03-12,896,4
18110,2015-03-12,1935,2
18111,2015-03-12,429,9
18112,2015-03-12,3830,1
18113,2015-03-12,571,6
18114,2015-03-12,389,10
18115,2015-03-12,785,5
18116,2015-03-12,1213,3
18117,2015-03-12,445,8
18118,2015-03-12,5,11
18119,2015-03-12,11,12
18120,2015-03-13,535,7
18121,2015-03-13,893,4
18122,2015-03-13,1926,2
18123,2015-03-13,427,9
18124,2015-03-13,3796,1
18125,2015-03-13,565,6
18126,2015-03-13,387,10
18127,2015-03-13,779,5
18128,2015-03-13,1205,3
18129,2015-03-13,444,8
18130,2015-03-13,5,11
18131,2015-03-13,11,12
18132,2015-03-14,535,7
18133,2015-03-14,893,4
18134,2015-03-14,1926,2
18135,2015-03-14,427,9
18136,2015-03-14,3796,1
18137,2015-03-14,565,6
18138,2015-03-14,387,10
18139,2015-03-14,779,5
18140,2015-03-14,1205,3
18141,2015-03-14,444,8
18142,2015-03-14,5,11
18143,2015-03-14,11,12
18144,2015-03-15,535,7
18145,2015-03-15,893,4
18146,2015-03-15,1926,2
18147,2015-03-15,427,9
18148,2015-03-15,3796,1
18149,2015-03-15,565,6
18150,2015-03-15,387,10
18151,2015-03-15,779,5
18152,2015-03-15,1205,3
18153,2015-03-15,444,8
18154,2015-03-15,5,11
18155,2015-03-15,11,12
18156,2015-03-16,537,7
18157,2015-03-16,900,4
18158,2015-03-16,1944,2
18159,2015-03-16,431,9
18160,2015-03-16,3827,1
18161,2015-03-16,568,6
18162,2015-03-16,392,10
18163,2015-03-16,783,5
18164,2015-03-16,1216,3
18165,2015-03-16,449,8
18166,2015-03-16,5,11
18167,2015-03-16,11,12
18168,2015-03-17,537,7
18169,2015-03-17,900,4
18170,2015-03-17,1944,2
18171,2015-03-17,431,9
18172,2015-03-17,3830,1
18173,2015-03-17,568,6
18174,2015-03-17,392,10
18175,2015-03-17,784,5
18176,2015-03-17,1216,3
18177,2015-03-17,449,8
18178,2015-03-17,5,11
18179,2015-03-17,11,12
18180,2015-03-18,538,7
18181,2015-03-18,900,4
18182,2015-03-18,1944,2
18183,2015-03-18,431,9
18184,2015-03-18,3831,1
18185,2015-03-18,568,6
18186,2015-03-18,392,10
18187,2015-03-18,784,5
18188,2015-03-18,1218,3
18189,2015-03-18,449,8
18190,2015-03-18,5,11
18191,2015-03-18,11,12
18192,2015-03-19,538,7
18193,2015-03-19,900,4
18194,2015-03-19,1945,2
18195,2015-03-19,431,9
18196,2015-03-19,3832,1
18197,2015-03-19,568,6
18198,2015-03-19,392,10
18199,2015-03-19,784,5
18200,2015-03-19,1219,3
18201,2015-03-19,450,8
18202,2015-03-19,5,11
18203,2015-03-19,11,12
18204,2015-03-20,536,7
18205,2015-03-20,894,4
18206,2015-03-20,1933,2
18207,2015-03-20,428,9
18208,2015-03-20,3796,1
18209,2015-03-20,563,6
18210,2015-03-20,385,10
18211,2015-03-20,779,5
18212,2015-03-20,1203,3
18213,2015-03-20,448,8
18214,2015-03-20,5,11
18215,2015-03-20,11,12
18216,2015-03-21,536,7
18217,2015-03-21,894,4
18218,2015-03-21,1933,2
18219,2015-03-21,428,9
18220,2015-03-21,3796,1
18221,2015-03-21,563,6
18222,2015-03-21,385,10
18223,2015-03-21,779,5
18224,2015-03-21,1203,3
18225,2015-03-21,448,8
18226,2015-03-21,5,11
18227,2015-03-21,11,12
18228,2015-03-22,536,7
18229,2015-03-22,894,4
18230,2015-03-22,1933,2
18231,2015-03-22,428,9
18232,2015-03-22,3796,1
18233,2015-03-22,563,6
18234,2015-03-22,385,10
18235,2015-03-22,779,5
18236,2015-03-22,1203,3
18237,2015-03-22,448,8
18238,2015-03-22,5,11
18239,2015-03-22,11,12
18240,2015-03-23,538,7
18241,2015-03-23,901,4
18242,2015-03-23,1955,2
18243,2015-03-23,429,9
18244,2015-03-23,3820,1
18245,2015-03-23,567,6
18246,2015-03-23,389,10
18247,2015-03-23,788,5
18248,2015-03-23,1211,3
18249,2015-03-23,453,8
18250,2015-03-23,5,11
18251,2015-03-23,12,12
18252,2015-03-24,539,7
18253,2015-03-24,902,4
18254,2015-03-24,1958,2
18255,2015-03-24,430,9
18256,2015-03-24,3824,1
18257,2015-03-24,567,6
18258,2015-03-24,389,10
18259,2015-03-24,788,5
18260,2015-03-24,1213,3
18261,2015-03-24,453,8
18262,2015-03-24,5,11
18263,2015-03-24,12,12
18264,2015-03-25,539,7
18265,2015-03-25,902,4
18266,2015-03-25,1959,2
18267,2015-03-25,430,9
18268,2015-03-25,3830,1
18269,2015-03-25,566,6
18270,2015-03-25,390,10
18271,2015-03-25,788,5
18272,2015-03-25,1214,3
18273,2015-03-25,453,8
18274,2015-03-25,5,11
18275,2015-03-25,12,12
18276,2015-03-26,539,7
18277,2015-03-26,902,4
18278,2015-03-26,1959,2
18279,2015-03-26,430,9
18280,2015-03-26,3833,1
18281,2015-03-26,566,6
18282,2015-03-26,390,10
18283,2015-03-26,788,5
18284,2015-03-26,1214,3
18285,2015-03-26,453,8
18286,2015-03-26,5,11
18287,2015-03-26,12,12
18288,2015-03-27,535,7
18289,2015-03-27,898,4
18290,2015-03-27,1939,2
18291,2015-03-27,427,9
18292,2015-03-27,3800,1
18293,2015-03-27,561,6
18294,2015-03-27,387,10
18295,2015-03-27,782,5
18296,2015-03-27,1208,3
18297,2015-03-27,451,8
18298,2015-03-27,5,11
18299,2015-03-27,12,12
18300,2015-03-28,535,7
18301,2015-03-28,898,4
18302,2015-03-28,1939,2
18303,2015-03-28,427,9
18304,2015-03-28,3800,1
18305,2015-03-28,561,6
18306,2015-03-28,387,10
18307,2015-03-28,782,5
18308,2015-03-28,1208,3
18309,2015-03-28,451,8
18310,2015-03-28,5,11
18311,2015-03-28,12,12
18312,2015-03-29,535,7
18313,2015-03-29,898,4
18314,2015-03-29,1939,2
18315,2015-03-29,427,9
18316,2015-03-29,3800,1
18317,2015-03-29,561,6
18318,2015-03-29,387,10
18319,2015-03-29,782,5
18320,2015-03-29,1208,3
18321,2015-03-29,451,8
18322,2015-03-29,5,11
18323,2015-03-29,12,12
18324,2015-03-30,539,7
18325,2015-03-30,909,4
18326,2015-03-30,1952,2
18327,2015-03-30,430,9
18328,2015-03-30,3821,1
18329,2015-03-30,566,6
18330,2015-03-30,390,10
18331,2015-03-30,787,5
18332,2015-03-30,1218,3
18333,2015-03-30,453,8
18334,2015-03-30,5,11
18335,2015-03-30,12,12
18336,2015-03-31,542,7
18337,2015-03-31,910,4
18338,2015-03-31,1953,2
18339,2015-03-31,430,9
18340,2015-03-31,3823,1
18341,2015-03-31,566,6
18342,2015-03-31,390,10
18343,2015-03-31,787,5
18344,2015-03-31,1219,3
18345,2015-03-31,453,8
18346,2015-03-31,5,11
18347,2015-03-31,12,12
18348,2015-04-01,542,7
18349,2015-04-01,910,4
18350,2015-04-01,1955,2
18351,2015-04-01,430,9
18352,2015-04-01,3825,1
18353,2015-04-01,567,6
18354,2015-04-01,390,10
18355,2015-04-01,787,5
18356,2015-04-01,1220,3
18357,2015-04-01,455,8
18358,2015-04-01,5,11
18359,2015-04-01,12,12
18360,2015-04-02,542,7
18361,2015-04-02,912,4
18362,2015-04-02,1954,2
18363,2015-04-02,430,9
18364,2015-04-02,3825,1
18365,2015-04-02,567,6
18366,2015-04-02,391,10
18367,2015-04-02,787,5
18368,2015-04-02,1220,3
18369,2015-04-02,456,8
18370,2015-04-02,5,11
18371,2015-04-02,12,12
18372,2015-04-03,542,7
18373,2015-04-03,912,4
18374,2015-04-03,1954,2
18375,2015-04-03,430,9
18376,2015-04-03,3825,1
18377,2015-04-03,567,6
18378,2015-04-03,391,10
18379,2015-04-03,787,5
18380,2015-04-03,1220,3
18381,2015-04-03,456,8
18382,2015-04-03,5,11
18383,2015-04-03,12,12
18384,2015-04-04,542,7
18385,2015-04-04,912,4
18386,2015-04-04,1954,2
18387,2015-04-04,430,9
18388,2015-04-04,3825,1
18389,2015-04-04,567,6
18390,2015-04-04,391,10
18391,2015-04-04,787,5
18392,2015-04-04,1220,3
18393,2015-04-04,456,8
18394,2015-04-04,5,11
18395,2015-04-04,12,12
18396,2015-04-05,542,7
18397,2015-04-05,912,4
18398,2015-04-05,1954,2
18399,2015-04-05,430,9
18400,2015-04-05,3825,1
18401,2015-04-05,567,6
18402,2015-04-05,391,10
18403,2015-04-05,787,5
18404,2015-04-05,1220,3
18405,2015-04-05,456,8
18406,2015-04-05,5,11
18407,2015-04-05,12,12
18408,2015-04-06,540,7
18409,2015-04-06,913,4
18410,2015-04-06,1964,2
18411,2015-04-06,429,9
18412,2015-04-06,3813,1
18413,2015-04-06,568,6
18414,2015-04-06,387,10
18415,2015-04-06,779,5
18416,2015-04-06,1223,3
18417,2015-04-06,456,8
18418,2015-04-06,5,11
18419,2015-04-06,12,12
18420,2015-04-07,542,7
18421,2015-04-07,913,4
18422,2015-04-07,1967,2
18423,2015-04-07,429,9
18424,2015-04-07,3814,1
18425,2015-04-07,568,6
18426,2015-04-07,387,10
18427,2015-04-07,779,5
18428,2015-04-07,1226,3
18429,2015-04-07,457,8
18430,2015-04-07,5,11
18431,2015-04-07,12,12
18432,2015-04-08,542,7
18433,2015-04-08,914,4
18434,2015-04-08,1968,2
18435,2015-04-08,430,9
18436,2015-04-08,3816,1
18437,2015-04-08,569,6
18438,2015-04-08,387,10
18439,2015-04-08,779,5
18440,2015-04-08,1226,3
18441,2015-04-08,457,8
18442,2015-04-08,5,11
18443,2015-04-08,12,12
18444,2015-04-09,542,7
18445,2015-04-09,914,4
18446,2015-04-09,1968,2
18447,2015-04-09,430,9
18448,2015-04-09,3817,1
18449,2015-04-09,569,6
18450,2015-04-09,388,10
18451,2015-04-09,779,5
18452,2015-04-09,1226,3
18453,2015-04-09,457,8
18454,2015-04-09,5,11
18455,2015-04-09,12,12
18456,2015-04-10,536,7
18457,2015-04-10,902,4
18458,2015-04-10,1948,2
18459,2015-04-10,428,9
18460,2015-04-10,3786,1
18461,2015-04-10,563,6
18462,2015-04-10,385,10
18463,2015-04-10,773,5
18464,2015-04-10,1218,3
18465,2015-04-10,452,8
18466,2015-04-10,5,11
18467,2015-04-10,12,12
18468,2015-04-11,536,7
18469,2015-04-11,902,4
18470,2015-04-11,1948,2
18471,2015-04-11,428,9
18472,2015-04-11,3786,1
18473,2015-04-11,563,6
18474,2015-04-11,385,10
18475,2015-04-11,773,5
18476,2015-04-11,1218,3
18477,2015-04-11,452,8
18478,2015-04-11,5,11
18479,2015-04-11,12,12
18480,2015-04-12,536,7
18481,2015-04-12,902,4
18482,2015-04-12,1948,2
18483,2015-04-12,428,9
18484,2015-04-12,3786,1
18485,2015-04-12,563,6
18486,2015-04-12,385,10
18487,2015-04-12,773,5
18488,2015-04-12,1218,3
18489,2015-04-12,452,8
18490,2015-04-12,5,11
18491,2015-04-12,12,12
18492,2015-04-13,542,7
18493,2015-04-13,905,4
18494,2015-04-13,1960,2
18495,2015-04-13,431,9
18496,2015-04-13,3816,1
18497,2015-04-13,568,6
18498,2015-04-13,389,10
18499,2015-04-13,780,5
18500,2015-04-13,1228,3
18501,2015-04-13,456,8
18502,2015-04-13,5,11
18503,2015-04-13,12,12
18504,2015-04-14,543,7
18505,2015-04-14,905,4
18506,2015-04-14,1960,2
18507,2015-04-14,431,9
18508,2015-04-14,3818,1
18509,2015-04-14,569,6
18510,2015-04-14,388,10
18511,2015-04-14,780,5
18512,2015-04-14,1228,3
18513,2015-04-14,458,8
18514,2015-04-14,5,11
18515,2015-04-14,12,12
18516,2015-04-15,543,7
18517,2015-04-15,906,4
18518,2015-04-15,1962,2
18519,2015-04-15,431,9
18520,2015-04-15,3822,1
18521,2015-04-15,569,6
18522,2015-04-15,388,10
18523,2015-04-15,780,5
18524,2015-04-15,1229,3
18525,2015-04-15,458,8
18526,2015-04-15,5,11
18527,2015-04-15,12,12
18528,2015-04-16,543,7
18529,2015-04-16,906,4
18530,2015-04-16,1962,2
18531,2015-04-16,431,9
18532,2015-04-16,3822,1
18533,2015-04-16,569,6
18534,2015-04-16,388,10
18535,2015-04-16,780,5
18536,2015-04-16,1229,3
18537,2015-04-16,458,8
18538,2015-04-16,5,11
18539,2015-04-16,12,12
18540,2015-04-17,539,7
18541,2015-04-17,901,4
18542,2015-04-17,1947,2
18543,2015-04-17,428,9
18544,2015-04-17,3806,1
18545,2015-04-17,566,6
18546,2015-04-17,386,10
18547,2015-04-17,775,5
18548,2015-04-17,1224,3
18549,2015-04-17,454,8
18550,2015-04-17,5,11
18551,2015-04-17,12,12
18552,2015-04-18,539,7
18553,2015-04-18,901,4
18554,2015-04-18,1947,2
18555,2015-04-18,428,9
18556,2015-04-18,3806,1
18557,2015-04-18,566,6
18558,2015-04-18,386,10
18559,2015-04-18,775,5
18560,2015-04-18,1224,3
18561,2015-04-18,454,8
18562,2015-04-18,5,11
18563,2015-04-18,12,12
18564,2015-04-19,539,7
18565,2015-04-19,901,4
18566,2015-04-19,1947,2
18567,2015-04-19,428,9
18568,2015-04-19,3806,1
18569,2015-04-19,566,6
18570,2015-04-19,386,10
18571,2015-04-19,775,5
18572,2015-04-19,1224,3
18573,2015-04-19,454,8
18574,2015-04-19,5,11
18575,2015-04-19,12,12
18576,2015-04-20,541,7
18577,2015-04-20,906,4
18578,2015-04-20,1960,2
18579,2015-04-20,431,9
18580,2015-04-20,3838,1
18581,2015-04-20,568,6
18582,2015-04-20,387,10
18583,2015-04-20,780,5
18584,2015-04-20,1229,3
18585,2015-04-20,457,8
18586,2015-04-20,5,11
18587,2015-04-20,12,12
18588,2015-04-21,541,7
18589,2015-04-21,907,4
18590,2015-04-21,1962,2
18591,2015-04-21,433,9
18592,2015-04-21,3839,1
18593,2015-04-21,568,6
18594,2015-04-21,387,10
18595,2015-04-21,780,5
18596,2015-04-21,1229,3
18597,2015-04-21,457,8
18598,2015-04-21,5,11
18599,2015-04-21,12,12
18600,2015-04-22,541,7
18601,2015-04-22,907,4
18602,2015-04-22,1964,2
18603,2015-04-22,433,9
18604,2015-04-22,3839,1
18605,2015-04-22,568,6
18606,2015-04-22,387,10
18607,2015-04-22,781,5
18608,2015-04-22,1229,3
18609,2015-04-22,458,8
18610,2015-04-22,5,11
18611,2015-04-22,12,12
18612,2015-04-23,542,7
18613,2015-04-23,906,4
18614,2015-04-23,1965,2
18615,2015-04-23,433,9
18616,2015-04-23,3839,1
18617,2015-04-23,568,6
18618,2015-04-23,387,10
18619,2015-04-23,781,5
18620,2015-04-23,1229,3
18621,2015-04-23,459,8
18622,2015-04-23,5,11
18623,2015-04-23,12,12
18624,2015-04-24,539,7
18625,2015-04-24,898,4
18626,2015-04-24,1950,2
18627,2015-04-24,429,9
18628,2015-04-24,3808,1
18629,2015-04-24,563,6
18630,2015-04-24,385,10
18631,2015-04-24,776,5
18632,2015-04-24,1219,3
18633,2015-04-24,455,8
18634,2015-04-24,5,11
18635,2015-04-24,12,12
18636,2015-04-25,539,7
18637,2015-04-25,898,4
18638,2015-04-25,1950,2
18639,2015-04-25,429,9
18640,2015-04-25,3808,1
18641,2015-04-25,563,6
18642,2015-04-25,385,10
18643,2015-04-25,776,5
18644,2015-04-25,1219,3
18645,2015-04-25,455,8
18646,2015-04-25,5,11
18647,2015-04-25,12,12
18648,2015-04-26,539,7
18649,2015-04-26,898,4
18650,2015-04-26,1950,2
18651,2015-04-26,429,9
18652,2015-04-26,3808,1
18653,2015-04-26,563,6
18654,2015-04-26,385,10
18655,2015-04-26,776,5
18656,2015-04-26,1219,3
18657,2015-04-26,455,8
18658,2015-04-26,5,11
18659,2015-04-26,12,12
18660,2015-04-27,544,7
18661,2015-04-27,911,4
18662,2015-04-27,1964,2
18663,2015-04-27,431,9
18664,2015-04-27,3830,1
18665,2015-04-27,566,6
18666,2015-04-27,387,10
18667,2015-04-27,779,5
18668,2015-04-27,1228,3
18669,2015-04-27,458,8
18670,2015-04-27,5,11
18671,2015-04-27,12,12
18672,2015-04-28,544,7
18673,2015-04-28,911,4
18674,2015-04-28,1966,2
18675,2015-04-28,431,9
18676,2015-04-28,3835,1
18677,2015-04-28,568,6
18678,2015-04-28,387,10
18679,2015-04-28,779,5
18680,2015-04-28,1228,3
18681,2015-04-28,459,8
18682,2015-04-28,5,11
18683,2015-04-28,12,12
18684,2015-04-29,544,7
18685,2015-04-29,913,4
18686,2015-04-29,1965,2
18687,2015-04-29,431,9
18688,2015-04-29,3838,1
18689,2015-04-29,568,6
18690,2015-04-29,387,10
18691,2015-04-29,779,5
18692,2015-04-29,1229,3
18693,2015-04-29,460,8
18694,2015-04-29,5,11
18695,2015-04-29,12,12
18696,2015-04-30,545,7
18697,2015-04-30,913,4
18698,2015-04-30,1963,2
18699,2015-04-30,431,9
18700,2015-04-30,3838,1
18701,2015-04-30,569,6
18702,2015-04-30,387,10
18703,2015-04-30,779,5
18704,2015-04-30,1229,3
18705,2015-04-30,460,8
18706,2015-04-30,5,11
18707,2015-04-30,12,12
18708,2015-05-01,537,7
18709,2015-05-01,905,4
18710,2015-05-01,1952,2
18711,2015-05-01,429,9
18712,2015-05-01,3804,1
18713,2015-05-01,562,6
18714,2015-05-01,384,10
18715,2015-05-01,772,5
18716,2015-05-01,1217,3
18717,2015-05-01,456,8
18718,2015-05-01,5,11
18719,2015-05-01,12,12
18720,2015-05-02,537,7
18721,2015-05-02,905,4
18722,2015-05-02,1952,2
18723,2015-05-02,429,9
18724,2015-05-02,3804,1
18725,2015-05-02,562,6
18726,2015-05-02,384,10
18727,2015-05-02,772,5
18728,2015-05-02,1217,3
18729,2015-05-02,456,8
18730,2015-05-02,5,11
18731,2015-05-02,12,12
18732,2015-05-03,537,7
18733,2015-05-03,905,4
18734,2015-05-03,1952,2
18735,2015-05-03,429,9
18736,2015-05-03,3804,1
18737,2015-05-03,562,6
18738,2015-05-03,384,10
18739,2015-05-03,772,5
18740,2015-05-03,1217,3
18741,2015-05-03,456,8
18742,2015-05-03,5,11
18743,2015-05-03,12,12
18744,2015-05-04,541,7
18745,2015-05-04,914,4
18746,2015-05-04,1963,2
18747,2015-05-04,434,9
18748,2015-05-04,3823,1
18749,2015-05-04,565,6
18750,2015-05-04,387,10
18751,2015-05-04,778,5
18752,2015-05-04,1225,3
18753,2015-05-04,461,8
18754,2015-05-04,5,11
18755,2015-05-04,12,12
18756,2015-05-05,543,7
18757,2015-05-05,915,4
18758,2015-05-05,1963,2
18759,2015-05-05,435,9
18760,2015-05-05,3826,1
18761,2015-05-05,566,6
18762,2015-05-05,387,10
18763,2015-05-05,780,5
18764,2015-05-05,1225,3
18765,2015-05-05,462,8
18766,2015-05-05,5,11
18767,2015-05-05,12,12
18768,2015-05-06,543,7
18769,2015-05-06,915,4
18770,2015-05-06,1964,2
18771,2015-05-06,435,9
18772,2015-05-06,3828,1
18773,2015-05-06,566,6
18774,2015-05-06,387,10
18775,2015-05-06,780,5
18776,2015-05-06,1225,3
18777,2015-05-06,462,8
18778,2015-05-06,5,11
18779,2015-05-06,12,12
18780,2015-05-07,543,7
18781,2015-05-07,915,4
18782,2015-05-07,1963,2
18783,2015-05-07,435,9
18784,2015-05-07,3827,1
18785,2015-05-07,566,6
18786,2015-05-07,387,10
18787,2015-05-07,780,5
18788,2015-05-07,1226,3
18789,2015-05-07,462,8
18790,2015-05-07,5,11
18791,2015-05-07,12,12
18792,2015-05-08,540,7
18793,2015-05-08,900,4
18794,2015-05-08,1948,2
18795,2015-05-08,431,9
18796,2015-05-08,3789,1
18797,2015-05-08,561,6
18798,2015-05-08,379,10
18799,2015-05-08,775,5
18800,2015-05-08,1214,3
18801,2015-05-08,459,8
18802,2015-05-08,4,11
18803,2015-05-08,10,12
18804,2015-05-09,540,7
18805,2015-05-09,900,4
18806,2015-05-09,1948,2
18807,2015-05-09,431,9
18808,2015-05-09,3789,1
18809,2015-05-09,561,6
18810,2015-05-09,379,10
18811,2015-05-09,775,5
18812,2015-05-09,1214,3
18813,2015-05-09,459,8
18814,2015-05-09,4,11
18815,2015-05-09,10,12
18816,2015-05-10,540,7
18817,2015-05-10,900,4
18818,2015-05-10,1948,2
18819,2015-05-10,431,9
18820,2015-05-10,3789,1
18821,2015-05-10,561,6
18822,2015-05-10,379,10
18823,2015-05-10,775,5
18824,2015-05-10,1214,3
18825,2015-05-10,459,8
18826,2015-05-10,4,11
18827,2015-05-10,10,12
18828,2015-05-11,542,7
18829,2015-05-11,907,4
18830,2015-05-11,1967,2
18831,2015-05-11,434,9
18832,2015-05-11,3811,1
18833,2015-05-11,570,6
18834,2015-05-11,379,10
18835,2015-05-11,782,5
18836,2015-05-11,1224,3
18837,2015-05-11,463,8
18838,2015-05-11,4,11
18839,2015-05-11,10,12
18840,2015-05-12,542,7
18841,2015-05-12,907,4
18842,2015-05-12,1969,2
18843,2015-05-12,434,9
18844,2015-05-12,3815,1
18845,2015-05-12,570,6
18846,2015-05-12,380,10
18847,2015-05-12,782,5
18848,2015-05-12,1226,3
18849,2015-05-12,463,8
18850,2015-05-12,4,11
18851,2015-05-12,10,12
18852,2015-05-13,542,7
18853,2015-05-13,908,4
18854,2015-05-13,1971,2
18855,2015-05-13,434,9
18856,2015-05-13,3819,1
18857,2015-05-13,570,6
18858,2015-05-13,380,10
18859,2015-05-13,782,5
18860,2015-05-13,1226,3
18861,2015-05-13,462,8
18862,2015-05-13,4,11
18863,2015-05-13,10,12
18864,2015-05-14,542,7
18865,2015-05-14,908,4
18866,2015-05-14,1971,2
18867,2015-05-14,433,9
18868,2015-05-14,3819,1
18869,2015-05-14,569,6
18870,2015-05-14,380,10
18871,2015-05-14,781,5
18872,2015-05-14,1226,3
18873,2015-05-14,463,8
18874,2015-05-14,4,11
